"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Barbados","052","Americas","Caribbean","2000","4.44667839365246","1188.108","0.302959969"
"Barbados","052","Americas","Caribbean","1999","4.5455262564796","1210.11","0.315667456"
"Barbados","052","Americas","Caribbean","1998","4.29753551644873","1140.437","0.305205626"
"Barbados","052","Americas","Caribbean","1997","3.40915171991565","902.082","0.2513446"
"Barbados","052","Americas","Caribbean","1996","3.22393172757727","850.744","0.252198525"
"Barbados","052","Americas","Caribbean","1995","3.14913457336652","828.742","0.250181888"
"Barbados","052","Americas","Caribbean","1994","2.85042352376344","748.068","0.229193035"
"Barbados","052","Americas","Caribbean","1993","4.25948936625477","1114.768","0.355118251"
"Barbados","052","Americas","Caribbean","1992","3.75183071929737","979.089","0.314979466"
"Barbados","052","Americas","Caribbean","1991","4.63704429710772","1206.443","0.368797027"
"Barbados","052","Americas","Caribbean","1990","4.14300752691489","1074.431","0.318877921"
"Belarus","112","Europe","Eastern Europe","2011","6.69849755422817","63303.421","0.402478686"
"Belarus","112","Europe","Eastern Europe","2010","6.55581046183412","62221.656","0.417531873"
"Belarus","112","Europe","Eastern Europe","2009","6.32943258744555","60292.814","0.435906898"
"Belarus","112","Europe","Eastern Europe","2008","6.57356824404359","62815.71","0.455055306"
"Belarus","112","Europe","Eastern Europe","2007","6.28894091494453","60281.813","0.481242318"
"Belarus","112","Europe","Eastern Europe","2006","6.42692097041285","61829.287","0.536045393"
"Belarus","112","Europe","Eastern Europe","2005","6.11134162894008","59064.369","0.563281624"
"Belarus","112","Europe","Eastern Europe","2004","5.97095295664368","58037.609","0.605517709"
"Belarus","112","Europe","Eastern Europe","2003","5.49069302259551","53721.55","0.624661791"
"Belarus","112","Europe","Eastern Europe","2002","5.31727814018784","52390.429","0.652089814"
"Belarus","112","Europe","Eastern Europe","2001","5.30190158982106","52595.781","0.687674405"
"Belarus","112","Europe","Eastern Europe","2000","5.35678417786576","53468.527","0.732119223"
"Belarus","112","Europe","Eastern Europe","1999","5.5625635851327","55819.074","0.808633791"
"Belarus","112","Europe","Eastern Europe","1998","5.71360695391186","57597.569","0.862767844"
"Belarus","112","Europe","Eastern Europe","1997","5.8810086125703","59519.077","0.966440823"
"Belarus","112","Europe","Eastern Europe","1996","5.92315939591137","60157.135","1.088156635"
"Belarus","112","Europe","Eastern Europe","1995","6.09662604309027","62118.98","1.155105629"
"Belarus","112","Europe","Eastern Europe","1994","6.44974703699021","65914.325","1.098209517"
"Belarus","112","Europe","Eastern Europe","1993","7.26611232921472","74451.101","1.095310427"
"Belarus","112","Europe","Eastern Europe","1992","8.52275291997852","87487.286","1.189276981"
"Belgium","056","Europe","Western Europe","2011","8.88245259767021","97765.887","0.216124075"
"Belgium","056","Europe","Western Europe","2010","9.97078680316248","109093.25","0.24506748"
"Belgium","056","Europe","Western Europe","2009","9.57628115080211","104021.789","0.239519269"
"Belgium","056","Europe","Western Europe","2008","9.64323496747109","103882.443","0.232934608"
"Belgium","056","Europe","Western Europe","2007","9.6660880658262","103215.049","0.233644807"
"Belgium","056","Europe","Western Europe","2006","10.0848525524496","106775.706","0.248956932"
"Belgium","056","Europe","Western Europe","2005","10.3061178635869","108297.511","0.259146409"
"Belgium","056","Europe","Western Europe","2004","10.6224173274206","110908.415","0.270420247"
"Belgium","056","Europe","Western Europe","2003","11.0317701004521","114564.414","0.288928959"
"Belgium","056","Europe","Western Europe","2002","10.35871197602","107098.402","0.272503135"
"Belgium","056","Europe","Western Europe","2001","11.097714298196","114315.058","0.295401497"
"Belgium","056","Europe","Western Europe","2000","11.1891499925013","114894.444","0.299642621"
"Belgium","056","Europe","Western Europe","1999","11.2360948050608","115085.128","0.310796168"
"Belgium","056","Europe","Western Europe","1998","11.5793437593418","118374.427","0.331558546"
"Belgium","056","Europe","Western Europe","1997","11.3014067256713","115341.818","0.329546021"
"Belgium","056","Europe","Western Europe","1996","11.589453749163","118059.065","0.349936322"
"Belgium","056","Europe","Western Europe","1995","11.0537782547658","112327.544","0.338112219"
"Belgium","056","Europe","Western Europe","1994","11.0897348934961","112334.878","0.346197924"
"Belgium","056","Europe","Western Europe","1993","10.6679648658756","107652.119","0.34247248"
"Belgium","056","Europe","Western Europe","1992","11.1411776447245","111968.178","0.352776961"
"Belgium","056","Europe","Western Europe","1991","11.083702316425","110959.753","0.354950843"
"Belgium","056","Europe","Western Europe","1990","10.6280896602918","106049.64","0.345462368"
"Belize","084","Americas","Central America","2011","1.73912356140129","550.05","0.212658346"
"Belize","084","Americas","Central America","2010","1.79431617492182","553.717","0.218580124"
"Belize","084","Americas","Central America","2009","1.55930581763096","469.376","0.191445146"
"Belize","084","Americas","Central America","2008","1.53653626032213","451.041","0.185278964"
"Belize","084","Americas","Central America","2007","1.60161218186138","458.375","0.194371758"
"Belize","084","Americas","Central America","2006","1.55100094987186","432.706","0.185515546"
"Belize","084","Americas","Central America","2005","1.52387099146808","414.371","0.185794146"
"Belize","084","Americas","Central America","2004","1.49424992453969","396.036","0.182151018"
"Belize","084","Americas","Central America","2003","1.4903849875748","385.035","0.185322625"
"Belize","084","Americas","Central America","2002","1.45651120484895","366.7","0.192963651"
"Belize","084","Americas","Central America","2001","2.9013205654206","711.398","0.393510783"
"Belize","084","Americas","Central America","2000","2.88950734745543","689.396","0.400467093"
"Belize","084","Americas","Central America","1999","2.5937548520659","601.388","0.39489372"
"Belize","084","Americas","Central America","1998","1.64546856048658","370.367","0.26455032"
"Belize","084","Americas","Central America","1997","1.77908679811794","388.702","0.288033519"
"Belize","084","Americas","Central America","1996","1.4503967039435","308.028","0.236344954"
"Belize","084","Americas","Central America","1995","1.82497753210734","377.701","0.293944426"
"Belize","084","Americas","Central America","1994","1.84846897424239","374.034","0.292965143"
"Belize","084","Americas","Central America","1993","1.90354298961798","377.701","0.296304592"
"Belize","084","Americas","Central America","1992","1.82508953585026","355.699","0.296558513"
"Belize","084","Americas","Central America","1991","1.87787926926132","359.366","0.335676851"
"Belize","084","Americas","Central America","1990","1.66191242961952","311.695","0.321710249"
"Benin","204","Africa","Western Africa","2011","0.509941159298329","4987.12","0.310313406"
"Benin","204","Africa","Western Africa","2010","0.541771234257552","5152.135","0.331043995"
"Benin","204","Africa","Western Africa","2009","0.514288886558639","4752.432","0.313336056"
"Benin","204","Africa","Western Africa","2008","0.500196304745649","4488.408","0.303809732"
"Benin","204","Africa","Western Africa","2007","0.516307454846345","4495.742","0.319566006"
"Benin","204","Africa","Western Africa","2006","0.458610005055858","3872.352","0.287988596"
"Benin","204","Africa","Western Africa","2005","0.292647893114482","2394.551","0.184765839"
"Benin","204","Africa","Western Africa","2004","0.316583690909118","2508.228","0.199082565"
"Benin","204","Africa","Western Africa","2003","0.307110875080766","2354.214","0.192687906"
"Benin","204","Africa","Western Africa","2002","0.280412782963242","2079.189","0.176784798"
"Benin","204","Africa","Western Africa","2001","0.252987807096144","1815.165","0.161159303"
"Benin","204","Africa","Western Africa","2000","0.230065879391012","1598.812","0.150820061"
"Benin","204","Africa","Western Africa","1999","0.23175492705205","1562.142","0.154525081"
"Benin","204","Africa","Western Africa","1998","0.185408737166602","1213.777","0.126478488"
"Benin","204","Africa","Western Africa","1997","0.191382863348236","1217.444","0.131885562"
"Benin","204","Africa","Western Africa","1996","0.204833203212658","1265.115","0.144909132"
"Benin","204","Africa","Western Africa","1995","0.2217724433972","1327.454","0.158624638"
"Benin","204","Africa","Western Africa","1994","0.218621053384655","1265.115","0.160314269"
"Benin","204","Africa","Western Africa","1993","0.202977024301289","1133.103","0.146486832"
"Benin","204","Africa","Western Africa","1992","0.168410364309718","905.749","0.123928497"
"Benin","204","Africa","Western Africa","1991","0.159910854265054","828.742","0.116745876"
"Benin","204","Africa","Western Africa","1990","0.142976655334214","715.065","0.104988796"
"Bermuda","060","Americas","Northern America","2011","","392.369","0.110525858"
"Bermuda","060","Americas","Northern America","2010","","476.71","0.129799355"
"Bermuda","060","Americas","Northern America","2009","","465.709","0.124148566"
"Bermuda","060","Americas","Northern America","2008","","388.702","0.098144595"
"Bermuda","060","Americas","Northern America","2007","","517.047","0.132545507"
"Bermuda","060","Americas","Northern America","2006","","520.714","0.137284398"
"Bermuda","060","Americas","Northern America","2005","","443.707","0.123467089"
"Bermuda","060","Americas","Northern America","2004","","671.061","0.189857484"
"Bermuda","060","Americas","Northern America","2003","","509.713","0.147556158"
"Bermuda","060","Americas","Northern America","2002","","524.381","0.156979912"
"Bermuda","060","Americas","Northern America","2001","","495.045","0.146007766"
"Bermuda","060","Americas","Northern America","2000","","495.045","0.156553083"
"Bermuda","060","Americas","Northern America","1999","","495.045","0.171139378"
"Bermuda","060","Americas","Northern America","1998","","462.042","0.165133193"
"Bermuda","060","Americas","Northern America","1997","","476.71","0.177020162"
"Bermuda","060","Americas","Northern America","1996","","476.71","0.18516309"
"Bermuda","060","Americas","Northern America","1995","","465.709","0.185594099"
"Bermuda","060","Americas","Northern America","1994","","473.043","0.196809975"
"Bermuda","060","Americas","Northern America","1993","","480.377","0.201059687"
"Bermuda","060","Americas","Northern America","1992","","407.037","0.175489054"
"Bermuda","060","Americas","Northern America","1991","","509.713","0.219625287"
"Bermuda","060","Americas","Northern America","1990","","597.721","0.24844353"
"Bhutan","064","Asia","Southern Asia","2011","0.769164647964367","561.051","0.111323595"
"Bhutan","064","Asia","Southern Asia","2010","0.680268474723791","487.711","0.104407646"
"Bhutan","064","Asia","Southern Asia","2009","0.551708769668806","388.702","0.092973601"
"Bhutan","064","Asia","Southern Asia","2008","0.60926030001777","421.705","0.107582566"
"Bhutan","064","Asia","Southern Asia","2007","0.577552567471094","392.369","0.104871616"
"Bhutan","064","Asia","Southern Asia","2006","0.589525037261407","392.369","0.123670718"
"Bhutan","064","Asia","Southern Asia","2005","0.608895523948482","396.036","0.133376344"
"Bhutan","064","Asia","Southern Asia","2004","0.48593059080949","308.028","0.111125898"
"Bhutan","064","Asia","Southern Asia","2003","0.612769982299966","377.701","0.144296052"
"Bhutan","064","Asia","Southern Asia","2002","0.698528711431937","418.038","0.171946736"
"Bhutan","064","Asia","Southern Asia","2001","0.669151368249989","388.702","0.177032002"
"Bhutan","064","Asia","Southern Asia","2000","0.70825374324444","399.703","0.196976683"
"Bhutan","064","Asia","Southern Asia","1999","0.701851443404016","385.035","0.202903468"
"Bhutan","064","Asia","Southern Asia","1998","0.721394619447406","385.035","0.219103225"
"Bhutan","064","Asia","Southern Asia","1997","0.759932917071224","396.036","0.238691373"
"Bhutan","064","Asia","Southern Asia","1996","0.593766216537845","304.361","0.193296442"
"Bhutan","064","Asia","Southern Asia","1995","0.489792871804441","249.356","0.167176544"
"Bhutan","064","Asia","Southern Asia","1994","0.415736882022252","212.686","0.152678866"
"Bhutan","064","Asia","Southern Asia","1993","0.360302163928362","187.017","0.140899605"
"Bhutan","064","Asia","Southern Asia","1992","0.409523683333838","216.353","0.166239311"
"Bhutan","064","Asia","Southern Asia","1991","0.349626569203877","187.017","0.150309794"
"Bhutan","064","Asia","Southern Asia","1990","0.239566728512818","128.345","0.102733041"
"Bolivia","068","Americas","South America","2011","1.56135579200625","16120.132","0.285870836"
"Bolivia","068","Americas","South America","2010","1.51133848814185","15350.062","0.286298779"
"Bolivia","068","Americas","South America","2009","1.42556952054185","14246.295","0.276677278"
"Bolivia","068","Americas","South America","2008","1.37856049431275","13556.899","0.272127114"
"Bolivia","068","Americas","South America","2007","1.28619382964176","12445.798","0.265184451"
"Bolivia","068","Americas","South America","2006","1.54772802852041","14730.339","0.328187347"
"Bolivia","068","Americas","South America","2005","1.29005584246394","12068.097","0.28177131"
"Bolivia","068","Americas","South America","2004","1.42407611990496","13083.856","0.318994639"
"Bolivia","068","Americas","South America","2003","1.56696071449841","14128.951","0.358850827"
"Bolivia","068","Americas","South America","2002","1.08185280464982","9567.203","0.249578641"
"Bolivia","068","Americas","South America","2001","1.13321238989298","9823.893","0.262644768"
